tick,time,Beacon #1,Beacon #2,Beacon #3,Beacon #4
109,58697,0.717,51.198,5.444,3.788
110,59251,0.702,52.952,5.444,4.000
111,59800,0.691,49.457,6.472,3.946
112,60341,0.698,44.650,6.081,3.848
113,60877,0.698,44.650,5.786,3.848
114,61420,0.688,44.650,5.561,4.051
115,61976,0.673,43.149,6.420,3.764
116,62518,0.667,44.753,6.042,3.653
117,63055,0.663,49.869,6.042,3.653
118,63592,0.660,47.139,6.042,3.466
119,64146,0.686,45.063,5.757,3.621
120,64686,0.686,45.063,5.757,3.621
121,65228,0.678,50.145,5.401,3.856
122,65765,0.696,50.145,7.247,3.832
123,66308,0.696,43.532,6.221,3.832
124,66854,0.678,43.532,5.747,4.275
125,67397,0.643,38.279,7.106,4.044
126,67950,0.644,36.375,6.554,4.044
127,68488,0.644,33.296,6.143,3.869
128,69035,0.618,41.283,5.548,4.308
129,69580,0.623,36.844,6.571,4.069
130,70127,0.610,36.844,6.312,4.069
131,70669,0.577,49.239,5.814,4.359
132,71211,0.590,51.325,7.354,4.108
133,71745,0.590,51.325,7.354,3.881
134,72293,0.627,51.325,7.082,3.852
135,72841,0.579,50.488,6.286,4.172
136,73383,0.592,39.350,7.634,4.653
137,73889,0.689,30.229,7.298,4.583
