accX,accY,accZ,angleX,angleY,angleZ
-1.2783237,-3.7669473,0.25541687,-0.01817324,1.1917981,2.9104674
-1.2783237,-3.7669473,0.25541687,-0.01817324,1.1917981,2.9104674
-0.93622893,-3.1207557,0.4034481,-0.045662176,0.98471475,2.9013045
-0.93622893,-3.1207557,0.4034481,-0.045662176,0.98471475,2.9013045
-0.26097438,-2.4847543,1.2199812,-0.17272215,0.9932669,2.7595837
-0.26097438,-2.4847543,1.2199812,-0.17272215,0.9932669,2.7595837
-0.22428471,-2.1970673,2.1905622,-0.3034473,0.97249746,2.4944682
-0.22428471,-2.1970673,2.1905622,-0.3034473,0.97249746,2.4944682
-0.8848225,-2.5512197,4.084222,-0.34376442,0.96944314,2.2721133
-0.8848225,-2.5512197,4.084222,-0.34376442,0.96944314,2.2721133
-1.4036582,-2.8666642,4.3447943,-0.16905695,1.0861185,2.17804
-1.4036582,-2.8666642,4.3447943,-0.16905695,1.0861185,2.17804
-1.2899717,-2.8916519,2.9368668,0.04841107,1.2229522,2.2079725
-1.2899717,-2.8916519,2.9368668,0.04841107,1.2229522,2.2079725
-0.3816266,-2.2572398,1.1718245,0.111941054,1.2663237,2.2171354
-0.3816266,-2.2572398,1.1718245,0.111941054,1.2663237,2.2171354
-0.46280718,-2.2649827,1.0985937,0.0050396384,1.3286319,2.0998492
-0.46280718,-2.2649827,1.0985937,0.0050396384,1.3286319,2.0998492
-0.7489977,-2.3481972,0.7971859,-0.019394971,1.3683381,2.0344868
-0.7489977,-2.3481972,0.7971859,-0.019394971,1.3683381,2.0344868
-0.5087041,-2.1128268,0.698267,-0.06154467,1.3585643,2.0210476
-0.5087041,-2.1128268,0.698267,-0.06154467,1.3585643,2.0210476
-0.34969947,-1.9553816,0.9100542,-0.08597928,1.3035865,1.9843957
-0.34969947,-1.9553816,0.9100542,-0.08597928,1.3035865,1.9843957
-0.64954364,-2.159536,1.3314381,-0.011453724,1.174083,1.9434677
-0.64954364,-2.159536,1.3314381,-0.011453724,1.174083,1.9434677
-0.5169259,-2.0947528,1.5454397,0.09972375,1.0995574,1.9636264
-0.5169259,-2.0947528,1.5454397,0.09972375,1.0995574,1.9636264
-0.4187429,-1.7254257,1.4292135,0.17180584,1.1527027,1.9624046
-0.4187429,-1.7254257,1.4292135,0.17180584,1.1527027,1.9624046
-0.30344313,-0.9036119,0.24262905,0.21029036,1.2156218,1.9459113
-0.30344313,-0.9036119,0.24262905,0.21029036,1.2156218,1.9459113
0.5553528,-0.2399087,-0.74102926,0.06795876,1.0598512,1.8420641
0.5553528,-0.2399087,-0.74102926,0.06795876,1.0598512,1.8420641
1.1933384,-0.61780167,1.4870825,-0.28328875,0.9462303,1.5677856
1.1933384,-0.61780167,1.4870825,-0.28328875,0.9462303,1.5677856
0.16100788,-2.0952833,3.6203346,-0.36819902,1.2577715,1.361924
0.16100788,-2.0952833,3.6203346,-0.36819902,1.2577715,1.361924
0.26679698,-2.0514758,3.601818,-0.048716504,1.5552629,1.45783
0.26679698,-2.0514758,3.601818,-0.048716504,1.5552629,1.45783
-0.4175682,-1.921838,-0.7537527,0.30069843,1.5601498,1.779145
-0.4175682,-1.921838,-0.7537527,0.30069843,1.5601498,1.779145
0.1695509,-1.220231,-2.023766,0.27198774,1.0769554,1.8628336
0.1695509,-1.220231,-2.023766,0.27198774,1.0769554,1.8628336
0.84199774,-0.485435,-1.0569673,-0.0016798794,0.9071349,1.7718146
0.84199774,-0.485435,-1.0569673,-0.0016798794,0.9071349,1.7718146
-0.019669414,-1.2653499,0.03459072,-0.3895793,1.1685852,1.5806139
-0.019669414,-1.2653499,0.03459072,-0.3895793,1.1685852,1.5806139
-0.26236147,-1.7663965,1.5335855,-0.6070473,1.2589933,1.6282613
-0.26236147,-1.7663965,1.5335855,-0.6070473,1.2589933,1.6282613
0.20657182,-1.6108205,2.7238522,-0.4109596,0.9822713,1.7589865
0.20657182,-1.6108205,2.7238522,-0.4109596,0.9822713,1.7589865
0.5545639,-1.4404848,2.0741177,-0.12812899,0.8949176,1.8310685
0.5545639,-1.4404848,2.0741177,-0.12812899,0.8949176,1.8310685
0.12026566,-1.5623224,0.9875469,-0.1085813,1.0781772,1.8597792
0.12026566,-1.5623224,0.9875469,-0.1085813,1.0781772,1.8597792
-0.16073096,-1.7320962,0.41360092,-0.23869559,1.3231341,1.956296
-0.16073096,-1.7320962,0.41360092,-0.23869559,1.3231341,1.956296
0.28481948,-1.684452,0.21611786,-0.19715676,1.2156218,2.1487186
0.28481948,-1.684452,0.21611786,-0.19715676,1.2156218,2.1487186
0.8162131,-1.4860847,-0.114141464,-0.08597928,1.0091494,2.2024746
0.8162131,-1.4860847,-0.114141464,-0.08597928,1.0091494,2.2024746
0.6738335,-1.4109724,-0.0071840286,-0.11102476,0.93034774,2.1792617
0.6738335,-1.4109724,-0.0071840286,-0.11102476,0.93034774,2.1792617
0.30582625,-1.3404369,0.7236347,-0.17394388,0.91324353,2.1627684
0.30582625,-1.3404369,0.7236347,-0.17394388,0.91324353,2.1627684
0.26022303,-1.3392563,0.7191372,-0.18188512,0.9639453,2.146275
0.26022303,-1.3392563,0.7191372,-0.18188512,0.9639453,2.146275
-0.55066514,-1.8851745,1.5460062,-0.22953261,1.0482447,2.1707096
-0.55066514,-1.8851745,1.5460062,-0.22953261,1.0482447,2.1707096
-0.86518276,-2.1537623,2.3877945,-0.11957687,1.0146471,2.2446244
-0.86518276,-2.1537623,2.3877945,-0.11957687,1.0146471,2.2446244
-0.81311685,-2.286223,2.038988,0.14370605,1.0146471,2.3582454
-0.81311685,-2.286223,2.038988,0.14370605,1.0146471,2.3582454
-0.59211606,-2.0957248,1.1255379,0.26099217,1.0910053,2.4394903
-0.59211606,-2.0957248,1.1255379,0.26099217,1.0910053,2.4394903
-0.63188356,-2.0505083,0.26143742,0.14614952,1.2345587,2.4425447
-0.63188356,-2.0505083,0.26143742,-0.02611449,1.2400564,2.4217753
-0.6540972,-2.0873177,0.2808485,-0.02611449,1.2400564,2.4217753
-0.6540972,-2.0873177,0.2808485,-0.02611449,1.2400564,2.4217753
-1.3679156,-2.1687667,0.53061104,-0.12140947,1.1722504,2.4254405
-1.3679156,-2.1687667,0.53061104,-0.12140947,1.1722504,2.4254405
-1.4100041,-2.1605651,0.523674,-0.23808473,0.8338311,2.418721
-1.4100041,-2.1605651,0.523674,-0.23808473,0.8338311,2.418721
-0.6809542,-2.9664001,3.1459198,-0.21120666,0.7996226,2.4449883
-0.6809542,-2.9664001,3.1459198,-0.21120666,0.7996226,2.4449883
-0.6809542,-2.9664001,3.1459198,-0.12690726,1.2113458,2.440712
-1.3739321,-3.717785,2.1970263,-0.12690726,1.2113458,2.440712
-1.7252403,-3.926628,1.234745,-0.13729197,1.4184291,2.6019804
-1.7252403,-3.926628,1.234745,-0.13729197,1.4184291,2.6019804
-1.2802976,-3.4625964,1.3595953,-0.0096211275,1.2003502,2.7424796
-1.2802976,-3.4625964,1.3595953,-0.0096211275,1.2003502,2.7424796
-0.6755224,-2.8749056,0.95235825,0.14248432,1.110553,2.7595837
-0.6755224,-2.8749056,0.95235825,0.14248432,1.110553,2.7595837
-0.31355676,-2.4065971,0.47088814,0.075289145,1.1600331,2.6508498
-0.31355676,-2.4065971,0.47088814,0.075289145,1.1600331,2.6508498
-0.19876958,-1.982451,0.8405237,-0.025503624,1.1893547,2.5011878
-0.19876958,-1.982451,0.8405237,-0.025503624,1.1893547,2.5011878
-0.43572694,-1.7785206,0.9496832,-0.09086621,1.2009611,2.3099868
-0.43572694,-1.7785206,0.9496832,-0.09086621,1.2009611,2.3099868
-1.172205,-2.0320804,1.5480108,-0.15317446,1.1893547,2.1835377
-1.172205,-2.0320804,1.5480108,-0.15317446,1.1893547,2.1835377
-1.4439517,-2.2528152,2.4277554,-0.09025534,1.1612549,2.1627684
-1.4439517,-2.2528152,2.4277554,-0.09025534,1.1612549,2.1627684
-1.2274108,-2.1156151,2.1789331,0.06734789,1.2272283,2.164601
-1.2274108,-2.1156151,2.1789331,0.06734789,1.2272283,2.164601
-1.1330295,-2.0261395,1.1890812,0.088728175,1.2932017,2.1261165
-1.1330295,-2.0261395,1.1890812,0.088728175,1.2932017,2.1261165
-1.415349,-2.1287935,0.8854828,0.02275473,1.3408492,2.0894647
-1.415349,-2.1287935,0.8854828,0.02275473,1.3408492,2.0894647
-1.252095,-2.1289976,0.72197056,0.04230242,1.2779301,2.1108449
-1.252095,-2.1289976,0.72197056,0.04230242,1.2779301,2.1108449
-1.0718751,-2.0911272,0.6282263,0.03863723,1.2217305,2.1267273
-1.0718751,-2.0911272,0.6282263,0.03863723,1.2217305,2.1267273
-0.6811495,-1.868504,1.7275143,0.02275473,1.1606439,2.16399
-0.6811495,-1.868504,1.7275143,0.02275473,1.1606439,2.16399
-0.11049363,-1.4320979,1.6295385,0.13820826,1.3005321,2.1413882
-0.11049363,-1.4320979,1.6295385,0.13820826,1.3005321,2.1413882
-0.07719898,-1.31776,0.6072264,0.20662516,1.3750577,2.0497584
-0.07719898,-1.31776,0.6072264,0.20662516,1.3750577,2.0497584
-0.5158967,-1.186816,0.034887314,0.1815797,1.3683381,1.956296
-0.5158967,-1.186816,0.034887314,0.1815797,1.3683381,1.956296
-1.2959971,-0.95583296,-1.0312476,0.15042557,1.3158038,1.9220876
-1.2959971,-0.95583296,-1.0312476,0.15042557,1.3158038,1.9220876
-0.5877404,-0.8745804,-0.45739174,-0.043218717,1.0464121,1.947133
-0.5877404,-0.8745804,-0.45739174,-0.043218717,1.0464121,1.947133
-0.16906625,-1.5597806,2.749403,-0.3126103,0.93462384,1.8866574
-0.16906625,-1.5597806,2.749403,-0.3126103,0.93462384,1.8866574
-0.09406112,-1.9495621,4.7599897,-0.2612976,1.2754866,1.8768835
-0.09406112,-1.9495621,4.7599897,-0.2612976,1.2754866,1.8768835
-0.19262919,-1.6620891,1.334219,0.18952094,1.7030923,1.9190332
-0.19262919,-1.6620891,1.334219,0.18952094,1.7030923,1.9190332
-0.32456335,-1.507966,-1.8071623,0.24266621,1.6016886,2.0253236
-0.32456335,-1.507966,-1.8071623,0.24266621,1.6016886,2.0253236
-0.31216186,-1.0420213,-1.6020017,-0.02855795,1.1594223,2.0564778
-0.31216186,-1.0420213,-1.6020017,-0.02855795,1.1594223,2.0564778
-0.48712143,-1.0231318,0.9544363,-0.21731532,1.0690142,2.0503693
-0.48712143,-1.0231318,0.9544363,-0.21731532,1.0690142,2.0503693
-0.59863764,-1.4559546,1.7560749,-0.24174993,1.1991285,2.0796907
-0.59863764,-1.4559546,1.7560749,-0.24174993,1.1991285,2.0796907
-0.10049173,-1.5888736,2.484911,-0.24846944,1.1478158,2.1481075
-0.10049173,-1.5888736,2.484911,-0.24846944,1.1478158,2.1481075
0.3818328,-1.5670636,3.287858,-0.182496,1.1527027,2.1578815
0.3818328,-1.5670636,3.287858,-0.182496,1.1527027,2.1578815
0.15941183,-1.5991843,2.223196,-0.021227567,1.2962561,2.1542163
0.15941183,-1.5991843,2.223196,0.054519724,1.3548992,2.2043073
0.06700593,-1.5714729,0.5135822,0.054519724,1.3548992,2.2043073
0.06700593,-1.5714729,0.5135822,0.054519724,1.3548992,2.2043073
0.08177957,-1.5929654,0.5265274,-0.02855795,1.3439035,2.2476788
0.08177957,-1.5929654,0.5265274,-0.02855795,1.3439035,2.2476788
-0.05892244,-1.6227691,-0.015501022,-0.118966006,1.3683381,2.3112087
-0.05892244,-1.6227691,-0.015501022,-0.118966006,1.3683381,2.3112087
-0.30310777,-1.813406,0.33480453,-0.08536842,1.3261884,2.4132233
-0.30310777,-1.813406,0.33480453,-0.08536842,1.3261884,2.4132233
0.21460898,-1.688803,0.14424229,7.64E-04,1.2608259,2.4724772
0.21460898,-1.688803,0.14424229,7.64E-04,1.2608259,2.4724772
0.14767332,-1.6008637,0.19940186,-0.07620544,1.2461652,2.48164
0.14767332,-1.6008637,0.19940186,-0.07620544,1.2461652,2.48164
-0.2377584,-1.7665179,0.9224758,-0.15134187,1.3029755,2.4846945
-0.2377584,-1.7665179,0.9224758,-0.15134187,1.3029755,2.4846945
-0.45358753,-1.9086595,1.3606396,-0.10919216,1.3322971,2.5372288
-0.45358753,-1.9086595,1.3606396,-0.10919216,1.3322971,2.5372288
-0.38443768,-1.8819146,1.0076246,-0.005955936,1.3316863,2.59465
-0.38443768,-1.8819146,1.0076246,-0.005955936,1.3316863,2.59465
-0.18352643,-1.733844,1.1453648,0.0038179078,1.2846496,2.604424
-0.18352643,-1.733844,1.1453648,0.0038179078,1.2846496,2.604424
-0.535432,-1.9482956,1.1913052,0.0038179078,1.3274102,2.5531113
-0.535432,-1.9482956,1.1913052,0.0038179078,1.3274102,2.5531113
-0.99707335,-2.129154,0.8508301,-0.06704246,1.3677273,2.5298984
-0.99707335,-2.129154,0.8508301,-0.06704246,1.3677273,2.5298984
-1.249001,-2.4575086,1.2424889,-0.1928807,1.2541064,2.5384505
-1.249001,-2.4575086,1.2424889,-0.1928807,1.2541064,2.5384505
-1.2878946,-2.4281821,1.2247725,-0.2087632,1.1887437,2.5531113
-1.2878946,-2.4281821,1.2247725,-0.2087632,1.1887437,2.5531113
-0.8999613,-3.0737035,2.9347754,-0.05787948,1.3402383,2.5793786
-0.8999613,-3.0737035,2.9347754,-0.05787948,1.3402383,2.5793786
-0.8788244,-3.124005,1.4573412,0.08750644,1.3933836,2.5836546
-0.8788244,-3.124005,1.4573412,0.08750644,1.3933836,2.5836546
-1.0265328,-3.0938299,0.753726,0.1375974,1.2351695,2.5940392
-1.0265328,-3.0938299,0.753726,0.1375974,1.2351695,2.5940392
-1.0739284,-2.7808077,0.97798634,0.18829921,1.0598512,2.5824327
-1.0739284,-2.7808077,0.97798634,0.18829921,1.0598512,2.5824327
-0.5906126,-2.3581,1.0237131,0.21212296,1.0488557,2.5121834
-0.5906126,-2.3581,1.0237131,0.21212296,1.0488557,2.5121834
-0.2887332,-2.1749828,1.1008997,0.117438845,1.1502593,2.346028
-0.2887332,-2.1749828,1.1008997,0.117438845,1.1502593,2.346028
-0.6067031,-2.3696284,1.2288761,-0.008399397,1.2241739,2.1578815
-0.6067031,-2.3696284,1.2288761,-0.008399397,1.2241739,2.1578815
-1.157004,-2.7358768,2.1159306,-0.055436023,1.2046263,2.0583105
-1.157004,-2.7358768,2.1159306,-0.055436023,1.2046263,2.0583105
-1.3753557,-2.8409986,2.0260162,0.05757405,1.2009611,2.05098
-1.3753557,-2.8409986,2.0260162,0.05757405,1.2009611,2.05098
-1.1660483,-2.7475498,1.7868958,0.14004086,1.2089024,2.0882428
-1.1660483,-2.7475498,1.7868958,0.14004086,1.2089024,2.0882428
-0.4293299,-2.1374266,1.3275776,0.18891008,1.2638801,2.0772474
-0.4293299,-2.1374266,1.3275776,0.18891008,1.2638801,2.0772474
-0.512187,-1.8227279,0.49321556,0.13942999,1.3481796,1.9581286
-0.512187,-1.8227279,0.49321556,0.13942999,1.3481796,1.9581286
-0.89595723,-1.79444,0.24885082,0.04596761,1.314582,1.8585575
-0.89595723,-1.79444,0.24885082,0.04596761,1.314582,1.8585575
-1.0510169,-1.8805168,0.4378376,-0.030390546,1.2351695,1.8249599
-1.0510169,-1.8805168,0.4378376,-0.030390546,1.2351695,1.8249599
-1.004802,-2.0288506,1.4674749,-0.0926988,1.2070698,1.8347337
-1.004802,-2.0288506,1.4674749,-0.0926988,1.2070698,1.8347337
-0.80763686,-1.8710563,1.4196262,-0.031612277,1.3035865,1.8597792
-0.80763686,-1.8710563,1.4196262,-0.031612277,1.3035865,1.8597792
-0.6221744,-1.6234155,0.850585,0.0038179078,1.396438,1.8493946
-0.6221744,-1.6234155,0.850585,0.0038179078,1.396438,1.8493946
-0.97281903,-1.2251847,0.35195637,0.019089539,1.3866642,1.8493946
-0.97281903,-1.2251847,0.35195637,0.019089539,1.3866642,1.8493946
-1.0246835,-0.526752,-0.39422035,0.021533,1.2669345,1.8909334
-1.0246835,-0.526752,-0.39422035,0.021533,1.2669345,1.8909334
-0.08426808,-0.50689316,0.27667427,-0.16172658,1.0995574,1.8683313
-0.08426808,-0.50689316,0.27667427,-0.16172658,1.0995574,1.8683313
0.20354876,-1.534709,3.2480621,-0.3914119,1.2125676,1.7162259
0.20354876,-1.534709,3.2480621,-0.3914119,1.2125676,1.7162259
-0.736529,-2.571102,3.7084312,-0.24602598,1.6560557,1.7266107
-0.736529,-2.571102,3.7084312,-0.24602598,1.6560557,1.7266107
-0.736529,-2.571102,3.7084312,0.12965615,1.7220291,1.9599612
-0.7844303,-2.2851639,0.5298109,0.12965615,1.7220291,1.9599612
0.10685614,-1.3973775,-1.6898026,0.15103643,1.536326,2.1536055
0.10685614,-1.3973775,-1.6898026,0.15103643,1.536326,2.1536055
0.70961523,-1.0039158,-1.2363124,-0.020005837,1.1355985,2.1456642
0.70961523,-1.0039158,-1.2363124,-0.020005837,1.1355985,2.1456642
0.5909658,-1.0761437,0.6377144,-0.24724771,1.1386528,2.0332649
0.5909658,-1.0761437,0.6377144,-0.24724771,1.1386528,2.0332649
0.11731997,-1.894115,1.5712261,-0.3474296,1.3341297,2.0112739
0.11731997,-1.894115,1.5712261,-0.3474296,1.3341297,2.0112739
0.51779604,-2.0829833,2.2390385,-0.3352123,1.2895365,2.119397
0.51779604,-2.0829833,2.2390385,-0.3352123,1.2895365,2.119397
1.3963089,-1.7510002,2.7809715,-0.22403483,1.1527027,2.1713204
1.3963089,-1.7510002,2.7809715,-0.22403483,1.1527027,2.1713204
1.383074,-1.7371867,2.7723255,-0.14828753,1.1710287,2.105958
1.383074,-1.7371867,2.7723255,-0.14828753,1.1710287,2.105958
0.7763871,-1.950819,2.6561499,-0.15195273,1.3078625,2.0650299
0.7763871,-1.950819,2.6561499,-0.15195273,1.3078625,2.0650299
0.39833307,-2.1998918,1.6762915,-0.09697486,1.4880677,2.1578815
0.39833307,-2.1998918,1.6762915,-0.09697486,1.4880677,2.1578815
0.6159977,-2.1711462,0.6096325,-0.02977968,1.4624114,2.2849414
0.6159977,-2.1711462,0.6096325,-0.02977968,1.4624114,2.2849414
0.78611434,-2.018903,0.0791235,-0.019394971,1.3848315,2.3716843
0.78611434,-2.018903,0.0791235,-0.019394971,1.3848315,2.3716843
0.7816037,-2.041756,0.091796875,-0.04260785,1.2504412,2.3924537
0.7816037,-2.041756,0.091796875,-0.04260785,1.2504412,2.3924537
0.6864409,-1.6353576,0.18487263,-0.1226312,1.210124,2.3399193
0.6864409,-1.6353576,0.18487263,-0.1226312,1.210124,2.3399193
0.66518533,-1.636792,0.18420982,-0.16050485,1.2846496,2.3393085
0.66518533,-1.636792,0.18420982,-0.16050485,1.2846496,2.3393085
-0.27216303,-1.9459038,0.7845478,-0.17272215,1.3860532,2.3845124
-0.27216303,-1.9459038,0.7845478,-0.17272215,1.3860532,2.3845124
-0.55656886,-2.0762265,0.99312305,-0.13423763,1.3213016,2.4309382
-0.55656886,-2.0762265,0.99312305,-0.13423763,1.3213016,2.4309382
-0.9154281,-2.2539213,1.4461937,-0.10552697,1.2773192,2.4889705
-0.9154281,-2.2539213,1.4461937,-0.10552697,1.2773192,2.4889705
-1.1059859,-2.2828023,1.5959854,-0.14462234,1.395827,2.5757134
-1.1059859,-2.2828023,1.5959854,-0.14462234,1.395827,2.5757134
-1.0159519,-1.9598618,1.3750181,-0.22403483,1.5302174,2.6459627
-1.0159519,-1.9598618,1.3750181,-0.22403483,1.5302174,2.6459627
-0.7988281,-2.0262084,1.3030577,-0.31749722,1.4727961,2.6606236
-0.7988281,-2.0262084,1.3030577,-0.31749722,1.4727961,2.6606236
-0.6562767,-2.5735533,2.719244,-0.3914119,1.3200798,2.6606236
-0.6562767,-2.5735533,2.719244,-0.3914119,1.3200798,2.6606236
-1.3691151,-3.5933836,3.7372303,-0.3352123,1.3799446,2.68628
-1.3691151,-3.5933836,3.7372303,-0.3352123,1.3799446,2.68628
-1.1506555,-3.9988086,2.851983,-0.14889841,1.5888605,2.8927524
-1.1506555,-3.9988086,2.851983,-0.14889841,1.5888605,2.8927524
-0.33082375,-3.7775006,1.3911133,0.031306844,1.5271631,3.03936
-0.33082375,-3.7775006,1.3911133,0.031306844,1.5271631,3.03936
0.20019072,-3.406979,0.61565113,0.03436117,1.4813483,3.0448577
0.20019072,-3.406979,0.61565113,0.03436117,1.4813483,3.0448577
0.2562468,-3.1261723,0.1098032,0.0038179078,1.4892895,2.96178
0.2562468,-3.1261723,0.1098032,0.0038179078,1.4892895,2.96178
-0.05463308,-2.7403903,0.4156828,0.075289145,1.2767084,2.8609874
-0.05463308,-2.7403903,0.4156828,0.075289145,1.2767084,2.8609874
-0.2915204,-2.2777584,0.0846653,0.19501872,1.1001683,2.7577512
-0.2915204,-2.2777584,0.0846653,0.19501872,1.1001683,2.7577512
-0.39095265,-1.8288333,-0.078196526,0.07651087,1.0531317,2.613587
-0.39095265,-1.8288333,-0.078196526,0.07651087,1.0531317,2.613587
-0.5243844,-1.6072924,1.122736,-0.23380867,0.9877691,2.3380868
-0.5243844,-1.6072924,1.122736,-0.23380867,0.9877691,2.3380868
-0.98507637,-1.9366927,3.191554,-0.31627548,0.9468411,2.127949
-0.98507637,-1.9366927,3.191554,-0.31627548,0.9468411,2.127949
-1.7200545,-2.3055763,4.947587,-0.18555032,0.9828822,2.01555
-1.7200545,-2.3055763,4.947587,-0.18555032,0.9828822,2.01555
-1.8768274,-2.6059892,4.578271,0.16142114,1.1960741,2.0552561
-1.8768274,-2.6059892,4.578271,0.16142114,1.1960741,2.0552561
-1.8768274,-2.6059892,4.578271,0.33857206,1.3933836,2.0931299
-1.2001054,-2.3004303,1.6353264,0.33857206,1.3933836,2.0931299
-1.1811676,-2.195163,0.61362934,0.21090123,1.3927728,2.0405953
-1.1811676,-2.195163,0.61362934,0.21090123,1.3927728,2.0405953
-1.3978984,-2.4437528,0.8486662,0.16081028,1.287093,2.0344868
-1.3978984,-2.4437528,0.8486662,0.16081028,1.287093,2.0344868
-1.3377428,-2.556869,0.8396559,0.19074267,1.2699889,2.0815234
-1.3377428,-2.556869,0.8396559,0.19074267,1.2699889,2.0815234
-1.2857339,-2.5746665,0.556056,0.18585575,1.3115277,2.1230621
-1.2857339,-2.5746665,0.556056,0.18585575,1.3115277,2.1230621
-1.1217988,-2.448113,0.6251602,0.116217114,1.2791518,2.1413882
-1.1217988,-2.448113,0.6251602,0.116217114,1.2791518,2.1413882
-0.818881,-2.2777107,1.4455862,0.05207626,1.2479976,2.1395555
-0.818881,-2.2777107,1.4455862,0.05207626,1.2479976,2.1395555
-0.6392782,-2.0786428,1.6368895,0.06307184,1.3243558,2.1248949
-0.6392782,-2.0786428,1.6368895,0.06307184,1.3243558,2.1248949
-0.67804176,-1.7331586,1.6060638,0.14370605,1.3359623,2.1132884
-0.67804176,-1.7331586,1.6060638,0.14370605,1.3359623,2.1132884
-1.1256368,-1.1010838,-0.14033222,0.25305092,1.3390167,2.1084013
-1.1256368,-1.1010838,-0.14033222,0.25305092,1.3390167,2.1084013
-0.03840901,-0.8685169,0.15877914,0.03436117,1.1368202,2.0937407
-0.03840901,-0.8685169,0.15877914,0.03436117,1.1368202,2.0937407
0.12442046,-1.5981407,3.3665323,-0.35353827,1.2119566,1.9013181
0.12442046,-1.5981407,3.3665323,-0.35353827,1.2119566,1.9013181
-0.5536543,-2.5706935,4.7388973,-0.28389964,1.59558,1.8536706
-0.5536543,-2.5706935,4.7388973,-0.28389964,1.59558,1.8536706
-0.7769029,-2.8479936,2.4945316,0.20906863,1.767844,2.051591
-0.7769029,-2.8479936,2.4945316,0.20906863,1.767844,2.051591
0.21974081,-1.7475457,-1.0563264,0.50717086,1.6420058,2.3399193
0.21974081,-1.7475457,-1.0563264,0.50717086,1.6420058,2.3399193
1.1266236,-1.0413842,-1.7102289,0.27931812,1.3854424,2.3240368
1.1266236,-1.0413842,-1.7102289,0.27931812,1.3854424,2.3240368
1.0898994,-0.8467045,-0.5415087,-0.02977968,1.3707817,2.173764
1.0898994,-0.8467045,-0.5415087,-0.02977968,1.3707817,2.173764
0.5274481,-1.3253851,0.4522171,-0.20998493,1.455081,2.0815234
0.5274481,-1.3253851,0.4522171,-0.20998493,1.455081,2.0815234
0.5178296,-1.7254028,1.0895805,-0.25030205,1.4563028,2.1077905
0.5178296,-1.7254028,1.0895805,-0.25030205,1.4563028,2.1077905
0.8839171,-1.7947888,1.882081,-0.1525636,1.3316863,2.1572707
0.8839171,-1.7947888,1.882081,-0.1525636,1.3316863,2.1572707
0.7246036,-1.9802434,1.5203362,-0.021227567,1.3054191,2.1658227
0.7246036,-1.9802434,1.5203362,-0.021227567,1.3054191,2.1658227
0.42957282,-1.9709656,0.9648771,-0.032223143,1.3445144,2.1835377
0.42957282,-1.9709656,0.9648771,-0.032223143,1.3445144,2.1835377
0.031190842,-2.0194614,0.6317663,-0.19715676,1.591304,2.2128594
0.031190842,-2.0194614,0.6317663,-0.19715676,1.591304,2.2128594
-0.45549142,-2.1853247,0.8312044,-0.21670444,1.5760323,2.2910502
-0.45549142,-2.1853247,0.8312044,-0.21670444,1.5760323,2.2910502
-0.36460087,-2.2549672,0.74551487,-0.04627304,1.3738359,2.4388795
-0.36460087,-2.2549672,0.74551487,-0.04627304,1.3738359,2.4388795
-0.39770597,-2.2696404,0.752903,-0.00290161,1.2889256,2.5262332
-0.39770597,-2.2696404,0.752903,-0.00290161,1.2889256,2.5262332
0.22170886,-1.8201275,0.9070749,-0.1085813,1.4330899,2.4895813
0.22170886,-1.8201275,0.9070749,-0.1085813,1.4330899,2.4895813
0.20933586,-1.8112278,0.90094566,-0.22892176,1.5906931,2.4486532
0.20933586,-1.8112278,0.90094566,-0.22892176,1.5906931,2.4486532
-0.62293005,-2.2073932,1.5681667,-0.22770002,1.6022996,2.4736989
-0.62293005,-2.2073932,1.5681667,-0.22770002,1.6022996,2.4736989
-0.5261919,-2.30205,2.1056376,-0.12507465,1.5118915,2.545781
-0.5261919,-2.30205,2.1056376,-0.12507465,1.5118915,2.545781
-0.4234832,-2.3672478,2.3937483,-0.035277467,1.5784758,2.600148
-0.4234832,-2.3672478,2.3937483,-0.035277467,1.5784758,2.600148
-0.13218114,-2.4212148,1.7746382,0.05085453,1.6487253,2.6337454
-0.13218114,-2.4212148,1.7746382,0.05085453,1.6487253,2.6337454
-0.28910482,-2.5581634,1.2655449,-0.0053450707,1.6994271,2.6062565
-0.28910482,-2.5581634,1.2655449,-0.0053450707,1.6994271,2.6062565
-0.91833293,-2.8777182,0.9577837,-0.14401148,1.6859881,2.6050348
-0.91833293,-2.8777182,0.9577837,-0.14401148,1.6859881,2.6050348
-0.9460268,-3.1577725,1.8265924,-0.21975878,1.4819591,2.6551259
-0.9460268,-3.1577725,1.8265924,-0.21975878,1.4819591,2.6551259
-0.861693,-3.3572464,2.8440714,-0.1647809,1.3793337,2.717434
-0.861693,-3.3572464,2.8440714,-0.1647809,1.3793337,2.717434
-0.43554887,-3.561132,2.7405777,-0.03894266,1.4043792,2.7736337
-0.43554887,-3.561132,2.7405777,-0.03894266,1.4043792,2.7736337
0.04468757,-3.440901,2.0103922,1.53E-04,1.4483615,2.7546968
0.04468757,-3.440901,2.0103922,1.53E-04,1.4483615,2.7546968
-0.16840602,-3.4746253,1.440218,-0.051159963,1.5344934,2.6514606
-0.16840602,-3.4746253,1.440218,-0.051159963,1.5344934,2.6514606
-0.94861686,-3.5544128,1.4994926,-0.018784106,1.4416419,2.5995371
-0.94861686,-3.5544128,1.4994926,-0.018784106,1.4416419,2.5995371
-1.0693303,-3.217564,0.8509493,0.06918049,1.3255776,2.6477954
-1.0693303,-3.217564,0.8509493,0.06918049,1.3255776,2.6477954
